KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00702,48.01760115,1.48700348,0.895125082,1.661224235,0.09666842,0.209760023
K00703,226.1714824,-0.559127946,0.274923223,-2.033760332,0.041975766,0.111958593
K00705,429.6981736,0.340264148,0.341211859,0.997222515,0.318656515,0.501351205
K00712,180.8425141,-1.293885627,0.310473544,-4.16745856,3.08E-05,0.000393071
K00720,2.5049499,-4.199806285,1.904233742,-2.205509856,0.027418337,0.08111258
K00721,109.4044834,1.335559695,0.275647308,4.845175913,1.26E-06,2.46E-05
K00728,26.40077948,0.162026321,0.747597278,0.216729416,0.828419223,0.944518851
K00729,4.317639868,-3.779190579,1.111261239,-3.400812021,0.00067186,0.004329396
K00737,16.07250508,-0.890410595,0.521301702,-1.708052345,0.08762663,0.195644363
K00748,130.7777544,1.064463951,1.175671281,0.905409504,0.365248483,0.551758346
K00754,10.70255171,-1.717476224,0.725618917,-2.36691214,0.01793719,0.05892507
K00756,141.3043671,-0.891631787,0.325798959,-2.736754559,0.006204857,0.025398287
K00757,159.0740273,0.320850551,1.086493343,0.295308345,0.767758342,0.898504308
K00758,3.328376883,1.257812836,1.677196299,0.749949685,0.453285009,0.633528261
K00759,312.150336,0.675170282,0.159802173,4.225038181,2.39E-05,0.000318398
K00760,521.5735309,0.122743603,0.094312407,1.301457646,0.193101853,0.348870515
K00761,272.0431902,-0.416130802,0.200685899,-2.0735428,0.038121792,0.104174667
K00762,393.6387667,0.537078099,0.13824599,3.884945225,0.000102353,0.001046304
K00763,305.5403349,0.210490837,0.163942609,1.283930024,0.199166441,0.357091346
K00764,595.0592361,0.336018339,0.203547293,1.650812126,0.098776943,0.212871945
K00765,253.5360172,0.150623725,0.317157167,0.474918243,0.634845248,0.792035365
K00766,201.9805263,0.622327814,0.31232471,1.992566693,0.046308915,0.120960746
K00767,155.6001646,0.723023735,0.870282425,0.830792068,0.406091105,0.588538328
K00768,93.05491441,0.233780326,0.860478311,0.271686483,0.785863095,0.910892071
K00769,1.076730905,3.138571114,2.508075088,1.251386423,0.210793528,NA
K00772,2.692154072,-5.210138926,1.48215146,-3.515254052,0.000439333,0.00314212
K00773,405.9536312,0.318826941,0.09799181,3.253608057,0.001139494,0.006667513
K00782,131.086318,-2.23229755,0.394037293,-5.665193592,1.47E-08,4.52E-07
K00783,419.5117433,0.322162451,0.102967891,3.128766151,0.00175542,0.009429042
K00784,405.6268615,0.158225178,0.187412835,0.844260096,0.39852408,0.582773863
K00788,271.1089684,0.3821342,0.339402488,1.125902767,0.260206678,0.433862971
K00789,476.9668726,0.130519812,0.121780679,1.07176124,0.283827287,0.463548956
K00790,581.0093488,-0.020857156,0.060455806,-0.34499839,0.730095581,0.870275715
K00791,469.1761754,0.563039924,0.133959908,4.203047996,2.63E-05,0.000343507
K00793,231.1555058,0.739404254,0.332459343,2.224044143,0.026145474,0.078416342
K00794,239.8745631,0.607457775,0.345786203,1.75674382,0.078961485,0.181401577
K00795,3.467743915,0.25170077,1.166999612,0.215681966,0.82923566,0.944587342
K00796,264.1207884,0.550723629,0.280065235,1.966411963,0.049251043,0.126780041
K00797,37.04691854,0.379666489,0.771779043,0.491936768,0.622764045,0.78145681
K00798,226.269063,0.803242018,0.62036387,1.294791745,0.195392081,0.35150098
K00799,13.45932386,3.215127826,1.243194643,2.586182175,0.009704562,0.036195144
K00800,371.7112005,0.298913322,0.123288951,2.424493994,0.015329737,0.05182911
K00801,17.82074683,-17.14638593,4.297060852,-3.990259044,NA,NA
K00805,32.68723642,0,2.547053648,0,1,1
K00806,356.9722851,0.167579955,0.190852938,0.87805803,0.379912227,0.565433286
K00809,5.80149308,1.734111912,0.626935363,2.766013875,0.005674612,0.023498791
K00812,290.0740776,0.450253702,0.258369409,1.742674198,0.081390541,0.185431775
K00817,259.696437,-0.000647023,0.307679945,-0.00210291,0.998322122,1
K00819,8.630277839,-2.62284402,0.675742082,-3.881427678,0.000103845,0.001058786
K00820,320.2080964,0.357247789,0.161798943,2.207973568,0.027246116,0.080725404
K00821,146.0610205,-0.319094918,0.793955509,-0.401905288,0.687753731,0.835607096
K00824,11.12854863,-2.717373916,1.425135691,-1.9067475,0.056553293,0.140752459
K00826,356.2177332,0.211440239,0.152338587,1.387962453,0.165148479,0.309455283
K00831,312.5540747,0.343625503,0.238198935,1.442598824,0.149133515,0.286069168
K00833,127.6692356,0.832984774,0.976585728,0.852956121,0.393683638,0.577511122
K00835,17.25988626,-16.82984011,4.301951482,-3.912140847,NA,NA
K00836,1.501080931,-0.81713928,2.491215211,-0.328008306,0.742905383,0.880136939
K00839,29.3101896,0,2.531277419,0,1,1
K00841,160.2389934,-0.748130183,0.366104016,-2.043490786,0.041003879,0.110080798
K00844,6.531760585,-1.941766559,0.69069553,-2.811320582,0.00493386,0.021195515
K00845,507.9206938,0.224158449,0.196477878,1.140883908,0.253918237,0.42675592
K00847,211.0759368,0.543429903,0.798742484,0.680356829,0.49627855,0.674310277
K00848,144.3309515,-0.210445176,0.711818094,-0.2956446,0.767501509,0.898504308
K00849,320.1242168,0.816914095,0.196276899,4.16204912,3.15E-05,0.000398594
K00850,304.0805441,0.552079748,0.164285856,3.360482532,0.000778065,0.004900551
K00852,325.9062326,-0.701123446,0.210604171,-3.329105219,0.000871255,0.005366325
K00853,13.21787156,0.019953786,0.747534932,0.026692781,0.978704771,1
K00854,164.7742332,-0.754299855,0.257653117,-2.927579001,0.003416123,0.016014356
K00855,2.77622396,0.341280301,0.884689469,0.385762817,0.699672336,0.846150657
K00856,31.52560309,-0.509621584,0.573471206,-0.888661154,0.374185214,0.560488401
K00857,268.110568,0.636311611,0.264967132,2.401473746,0.016329181,0.054687351
K00858,411.3674261,0.355157377,0.122869978,2.89051388,0.003846125,0.017484424
K00859,366.0019495,0.364503492,0.127315073,2.863003448,0.00419646,0.01866421
K00862,1.145859184,-2.381776243,1.934969307,-1.23091164,0.218355913,NA
K00863,0.962153146,-0.919015583,2.487305055,-0.369482457,0.711768147,NA
K00864,230.4509697,-0.059438955,0.459826121,-0.129263982,0.897148771,0.990770913
K00865,247.5734309,-0.06575454,0.148814136,-0.441856813,0.658592824,0.811807126
K00867,119.0712802,-0.786779135,0.446457485,-1.762271124,0.0780235,0.179859367
K00868,105.5249605,-0.791926031,0.697644135,-1.135143251,0.256315302,0.429958711
K00869,141.2753192,-1.72474171,0.43014752,-4.009651639,6.08E-05,0.000667013
K00872,156.7640675,0.08866321,0.300925894,0.294634697,0.768272954,0.898504308
