KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K21472,159.851706,9.820783543,1.228583488,7.99358256,1.31E-15,2.39E-14
K21498,79.0578441,7.423908053,1.352241767,5.490074508,4.02E-08,1.86E-07
K21556,131.968595,9.609957042,1.638334728,5.865685979,4.47E-09,2.36E-08
K21567,67.41020972,-2.342480046,0.720232205,-3.252395586,0.001144366,0.002348479
K21571,284.2350018,10.55066213,1.436214593,7.346159952,2.04E-13,2.40E-12
K21572,2925.233565,13.83505778,1.436535826,9.630847716,5.92E-22,3.73E-20
K21573,2548.288028,13.60863212,1.444920357,9.418257592,4.59E-21,2.43E-19
K21574,154.9185367,10.02205524,1.671244521,5.996761767,2.01E-09,1.13E-08
K21575,74.25367772,6.877728109,1.488706731,4.619934852,3.84E-06,1.25E-05
K21600,173.1662342,3.452919708,0.877186631,3.936356969,8.27E-05,0.000212139
K21739,86.37473777,-2.176730489,0.635513886,-3.42515016,0.00061446,0.001322755
K21744,297.9539456,3.587256006,0.803195409,4.466230715,7.96E-06,2.46E-05
K21903,116.6254974,7.382220406,0.958031316,7.705614924,1.30E-14,1.91E-13
K21929,96.85042967,2.544189578,0.737905302,3.447853771,0.00056506,0.001224147
K22024,175.5656968,2.100202075,0.958415372,2.191327619,0.028428093,0.046025364
K22044,98.83092061,-2.008859549,0.405298308,-4.956496263,7.18E-07,2.72E-06
K22132,279.1796104,8.689913938,0.861082394,10.09184951,6.00E-24,4.86E-22
K22162,127.1172027,6.090122138,0.822451108,7.404843978,1.31E-13,1.61E-12
K22205,53.37745999,-3.348750571,1.318521984,-2.539776061,0.011092347,0.019052737
K22212,63.85399592,-2.394469877,0.725904042,-3.298603864,0.000971669,0.002011232
K22214,146.798546,9.943558773,1.658085028,5.997013785,2.01E-09,1.13E-08
K22278,604.7158342,3.394166178,1.004569105,3.378728412,0.000728219,0.001543266
K22293,109.3675239,9.59354837,1.365259703,7.026903633,2.11E-12,2.13E-11
K22405,172.5443717,9.864898784,1.224004479,8.059528339,7.66E-16,1.49E-14
K22477,58.30182464,8.875873649,1.39649517,6.35582123,2.07E-10,1.41E-09
K22522,182.3818853,2.979699595,0.797505653,3.736273949,0.000186767,0.000442099
K22719,244.4070169,10.49974161,1.198154218,8.763263902,1.90E-18,6.52E-17
K22723,66.35786389,8.353151964,1.54188501,5.417493465,6.04E-08,2.71E-07
K22736,128.0806113,-2.621331761,0.492446041,-5.323084243,1.02E-07,4.40E-07
K22900,67.38457644,8.977415859,1.281430824,7.005774866,2.46E-12,2.44E-11
K23059,69.7464945,-2.263489551,0.704450675,-3.213127096,0.001312982,0.002669055
K23159,64.90588693,8.040326339,1.640848072,4.900104083,9.58E-07,3.53E-06
K23237,137.8798288,10.16618056,1.36768905,7.433108102,1.06E-13,1.35E-12
K23242,147.3069447,10.37523605,1.285554835,8.070628937,6.99E-16,1.37E-14
K23264,62.85037632,-2.796522271,0.822598406,-3.39962034,0.000674795,0.001441686
K23265,62.7823148,-2.460042996,0.761450058,-3.23073453,0.001234726,0.002518742
K23269,60.61737603,-2.684330503,0.579965986,-4.628427469,3.68E-06,1.20E-05
K23304,60.40663479,-2.53103731,0.983888299,-2.572484411,0.01009715,0.017505153
K23352,188.5577238,10.16441616,1.193428877,8.516985266,1.64E-17,4.59E-16
K23684,111.6253331,9.872985097,1.319728773,7.48107134,7.37E-14,9.66E-13
K23775,87.43367129,-3.567840146,0.735141363,-4.85327085,1.21E-06,4.39E-06
K23779,111.4452876,2.268622228,0.90855663,2.496951926,0.012526594,0.021292605
K23997,242.1275186,10.02239371,1.19840157,8.363134658,6.11E-17,1.48E-15
