KO,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
K00850,304.0805441,-0.01222916,0.200029168,-0.061136886,0.951250193,1
K00852,325.9062326,-0.21772725,0.251589979,-0.865405096,0.386816485,0.561322324
K00853,13.21787156,6.244304912,1.370743673,4.555413996,5.23E-06,8.72E-05
K00854,164.7742332,-0.437377787,0.309978178,-1.410995413,0.158245966,0.28555938
K00855,2.77622396,0,1.824779146,0,1,1
K00856,31.52560309,-4.968053682,1.383099784,-3.591970543,0.000328187,0.002272287
K00857,268.110568,-0.810429548,0.324111235,-2.500467308,0.012402958,0.037691479
K00858,411.3674261,0.343989123,0.148296088,2.319610232,0.020361972,0.056113973
K00859,366.0019495,0.517033886,0.153529469,3.367652402,0.000758111,0.004367338
K00862,1.145859184,0,2.511253245,0,1,NA
K00863,0.962153146,-4.406658276,2.889367488,-1.525129045,0.127226914,NA
K00864,230.4509697,0.947139372,0.559484209,1.692879543,0.090478398,0.178895263
K00865,247.5734309,-0.156003691,0.174872148,-0.892101418,0.372338575,0.546351042
K00867,119.0712802,-0.883662424,0.509190558,-1.735425784,0.082665416,0.166139192
K00868,105.5249605,3.742373883,0.982289006,3.809850117,0.000139051,0.001150412
K00869,141.2753192,-1.035018686,0.467471203,-2.214080094,0.02682327,0.069646246
K00872,156.7640675,-0.119521499,0.351066299,-0.340452785,0.733515573,0.896799723
K00873,400.5213191,0.790079842,0.197068873,4.009155927,6.09E-05,0.000609495
K00874,335.0892407,0.059230871,0.242531932,0.244218858,0.807061323,0.963463207
