diversity_shannon,observed,chao1,camargo,pielou,simpson,evar,bulla,sampleID,PD,SR,seqID,Mouse,Treatment,Diet,Cage,Desc,Day,Rec_day,Rec_day_adj,Sac.group,Aim,Cohort,reads.in,reads.out,nseqs,seq_run,Abx,Post.diet,Post.micr,Pre.diet
2.951743057,143,143.5,1,0.594768379,0.038745651,0.254453362,0.328925824,HF161,10.16183917,143,MMF.16S.133_HF161,5267,RC-ABX,RC,2,rec_wk2,24,11,11,0,A1,C1,39955,35127,31648,June_2021,ABX,NA,NA,RC
3.332633811,168,169,0.999723267,0.650401491,0.049106801,0.226061354,0.352636057,HF162,11.33511353,168,MMF.16S.133_HF162,5734,RC-ABX,RC,2,rec_wk2,24,11,11,0,A1,C1,60213,53686,48798,June_2021,ABX,NA,NA,RC
1.263071904,5,5,1,0.784790699,0.624843576,0.223692005,0.580340485,HF163,1.344576839,5,MMF.16S.133_HF163,5733,WD-ABX,WD,3,rec_wk2,24,11,11,0,A1,C1,13970,12823,11813,June_2021,ABX,NA,NA,WD
1.460007361,10,10,1,0.634073141,0.359660692,0.060489753,0.419956331,HF164,2.519211369,10,MMF.16S.133_HF164,5568,WD-ABX,WD,3,rec_wk2,24,11,11,0,A1,C1,43808,39823,36308,June_2021,ABX,NA,NA,WD
1.52352592,8,8,1,0.732661097,0.490540783,0.091664151,0.551589194,HF165,4.453000721,8,MMF.16S.133_HF165,5569,WD-ABX,WD,3,rec_wk2,24,11,11,0,A1,C1,37664,33869,31802,June_2021,ABX,NA,NA,WD
1.276814688,10,10,1,0.554513573,0.262338183,0.092842148,0.337530049,HF166,2.071571219,10,MMF.16S.133_HF166,5264,WD-ABX,WD,4,rec_wk2,24,11,11,0,A1,C1,26383,24526,23686,June_2021,ABX,NA,NA,WD
0.900860724,9,9,1,0.409999384,0.25098952,0.065544338,0.197470597,HF167,2.571870686,9,MMF.16S.133_HF167,5265,WD-ABX,WD,4,rec_wk2,24,11,11,0,A1,C1,39267,37728,36984,June_2021,ABX,NA,NA,WD
1.268928687,7,7,1,0.652100349,0.407788553,0.102268791,0.478988485,HF168,1.525620375,7,MMF.16S.133_HF168,5732,WD-ABX,WD,4,rec_wk2,24,11,11,0,A1,C1,11398,10405,9904,June_2021,ABX,NA,NA,WD
3.357009921,104,104,0.999526494,0.722809512,0.124118163,0.327192555,0.396197829,HF181,9.14478752,104,MMF.16S.133_HF181,5735,RC-ABX,RC,1,rec_wk2,28,15,14,0,A1,C1,15349,13603,11819,June_2021,ABX,NA,NA,RC
3.747102434,177,177.25,0.999766276,0.723916932,0.09398883,0.234530465,0.381190152,HF182,12.01352109,177,MMF.16S.133_HF182,5570,RC-ABX,RC,1,rec_wk2,28,15,14,0,A1,C1,51156,45516,38062,June_2021,ABX,NA,NA,RC
3.787972346,97,97,0.999047306,0.828024407,0.252427537,0.35562567,0.513832625,HF183,9.016327515,97,MMF.16S.133_HF183,5571,RC-ABX,RC,1,rec_wk2,28,15,14,0,A1,C1,9982,7818,6985,June_2021,ABX,NA,NA,RC
3.4876595,92,92,1,0.771300878,0.166594118,0.352510032,0.469068659,HF184,7.998084721,92,MMF.16S.133_HF184,5266,RC-ABX,RC,2,rec_wk2,28,15,14,0,A1,C1,12244,10976,9034,June_2021,ABX,NA,NA,RC
3.770128948,204,206,0.999500268,0.708921377,0.08368602,0.23388278,0.354531371,HF185,12.83920445,204,MMF.16S.133_HF185,5267,RC-ABX,RC,2,rec_wk2,28,15,14,0,A1,C1,55071,50082,40721,June_2021,ABX,NA,NA,RC
3.79845587,168,168.75,0.999061408,0.741311977,0.128337951,0.24518989,0.375210551,HF186,11.93572748,168,MMF.16S.133_HF186,5734,RC-ABX,RC,2,rec_wk2,28,15,14,0,A1,C1,33462,30794,27601,June_2021,ABX,NA,NA,RC
1.647161551,9,9,1,0.749655528,0.423492561,0.287665691,0.526463505,HF187,1.955453055,9,MMF.16S.133_HF187,5733,WD-ABX,WD,3,rec_wk2,28,15,14,0,A1,C1,53589,49868,43953,June_2021,ABX,NA,NA,WD
1.538300192,9,9,1,0.700110589,0.345691939,0.302880698,0.517930305,HF188,1.955453055,9,MMF.16S.133_HF188,5568,WD-ABX,WD,3,rec_wk2,28,15,14,0,A1,C1,29644,25260,24737,June_2021,ABX,NA,NA,WD
1.594727154,9,9,1,0.725791605,0.379588843,0.251753168,0.510786484,HF189,2.263424598,9,MMF.16S.133_HF189,5569,WD-ABX,WD,3,rec_wk2,28,15,14,0,A1,C1,15207,14091,12914,June_2021,ABX,NA,NA,WD
1.817226683,11,11,1,0.75784239,0.468128453,0.139825211,0.519910111,HF190,2.16250731,11,MMF.16S.133_HF190,5264,WD-ABX,WD,4,rec_wk2,28,15,14,0,A1,C1,48889,45132,42851,June_2021,ABX,NA,NA,WD
1.647605676,13,13,1,0.642354077,0.325011147,0.07994042,0.379727022,HF191,2.541831591,13,MMF.16S.133_HF191,5265,WD-ABX,WD,4,rec_wk2,28,15,14,0,A1,C1,31313,28772,27993,June_2021,ABX,NA,NA,WD
1.459076247,22,22,0.999926401,0.472033713,0.159851461,0.09010245,0.19184754,HF192,7.020734794,22,MMF.16S.133_HF192,5732,WD-ABX,WD,4,rec_wk2,28,15,14,0,A1,C1,32258,29368,28819,June_2021,ABX,NA,NA,WD
3.844539839,143,148,1,0.774664558,0.179160662,0.223825342,0.405705278,HF193,10.78135539,143,MMF.16S.150_HF193,5735,RC-ABX,RC,1,rec_wk3,31,18,18,0,A1,C1,42010,37286,24511,Sep_2021,ABX,NA,NA,RC
4.101068085,118,118,1,0.85963932,0.33499248,0.366427747,0.521991664,HF194,9.447008223,118,MMF.16S.150_HF194,5570,RC-ABX,RC,1,rec_wk3,31,18,18,0,A1,C1,13655,11823,7661,Sep_2021,ABX,NA,NA,RC
3.809712254,177,181,1,0.736012761,0.137888041,0.196983803,0.355115805,HF196,11.11932536,177,MMF.16S.150_HF196,5266,RC-ABX,RC,2,rec_wk3,31,18,18,0,A1,C1,47137,42714,30231,Sep_2021,ABX,NA,NA,RC
3.669227993,146,146.3333333,0.999650525,0.736259555,0.11429277,0.250322112,0.37662469,HF197,11.37838423,146,MMF.16S.150_HF197,5267,RC-ABX,RC,2,rec_wk3,31,18,18,0,A1,C1,27330,24963,18753,Sep_2021,ABX,NA,NA,RC
0.890158197,13,13,1,0.347047085,0.12904155,0.127730785,0.191910052,HF199,3.175916541,13,MMF.16S.150_HF199,5733,WD-ABX,WD,3,rec_wk3,31,18,18,0,A1,C1,10077,9319,8599,Sep_2021,ABX,NA,NA,WD
0.99993752,16,16,1,0.360651225,0.109393847,0.105005471,0.252202658,HF200,2.917358608,16,MMF.16S.150_HF200,5568,WD-ABX,WD,3,rec_wk3,31,18,18,0,A1,C1,44984,42388,38159,Sep_2021,ABX,NA,NA,WD
1.208009798,8,8,1,0.580929915,0.295499976,0.238640051,0.345199063,HF202,2.011916387,8,MMF.16S.150_HF202,5264,WD-ABX,WD,4,rec_wk3,31,18,18,0,A1,C1,2036,1908,1635,Sep_2021,ABX,NA,NA,WD
1.510640193,21,21,1,0.496182973,0.125366717,0.120684168,0.29720811,HF203,2.839921466,21,MMF.16S.150_HF203,5265,WD-ABX,WD,4,rec_wk3,31,18,18,0,A1,C1,29824,28009,23680,Sep_2021,ABX,NA,NA,WD
3.734385319,117,118,0.998163976,0.78417659,0.202626418,0.284455572,0.423091133,HF205,9.753428106,117,MMF.16S.150_HF205,5735,RC-ABX,RC,1,rec_wk3,35,22,21,0,A1,C1,21828,19420,12831,Sep_2021,ABX,NA,NA,RC
3.893857071,124,124,1,0.807806975,0.238323539,0.2959256,0.441675251,HF206,9.8910204,124,MMF.16S.150_HF206,5570,RC-ABX,RC,1,rec_wk3,35,22,21,0,A1,C1,20966,18164,12431,Sep_2021,ABX,NA,NA,RC
3.953577934,185,188,1,0.757338784,0.13386791,0.24711895,0.40289438,HF208,11.20703079,185,MMF.16S.150_HF208,5266,RC-ABX,RC,2,rec_wk3,35,22,21,0,A1,C1,57654,49067,31087,Sep_2021,ABX,NA,NA,RC
3.529004305,115,115.5,1,0.743741788,0.129717307,0.270040652,0.420368819,HF209,8.891746766,115,MMF.16S.150_HF209,5267,RC-ABX,RC,2,rec_wk3,35,22,21,0,A1,C1,17055,15560,12235,Sep_2021,ABX,NA,NA,RC
0.92972365,14,14,1,0.352293843,0.115722311,0.197752072,0.233278778,HF211,2.527210951,14,MMF.16S.150_HF211,5733,WD-ABX,WD,3,rec_wk3,35,22,21,0,A1,C1,9035,8537,7576,Sep_2021,ABX,NA,NA,WD
0.928278035,14,14,1,0.351746066,0.115252492,0.178382115,0.23227595,HF212,2.163034534,14,MMF.16S.150_HF212,5568,WD-ABX,WD,3,rec_wk3,35,22,21,0,A1,C1,57282,52586,46447,Sep_2021,ABX,NA,NA,WD
0.621832881,13,13,1,0.24243476,0.101918538,0.132281163,0.145134252,HF214,2.443638174,13,MMF.16S.150_HF214,5264,WD-ABX,WD,4,rec_wk3,35,22,21,0,A1,C1,21134,14497,13209,Sep_2021,ABX,NA,NA,WD
0.45430933,16,16,1,0.163857454,0.075011978,0.146618118,0.094394846,HF215,2.614253572,16,MMF.16S.150_HF215,5265,WD-ABX,WD,4,rec_wk3,35,22,21,0,A1,C1,25368,24144,23024,Sep_2021,ABX,NA,NA,WD
3.802550364,78,78,1,0.87280342,0.425461666,0.362726438,0.558045832,HF217,7.494676407,78,MMF.16S.150_HF217,5735,RC-ABX,RC,1,rec_wk4,42,29,28,0,A1,C1,6574,6034,4768,Sep_2021,ABX,NA,NA,RC
3.363289104,78,78,1,0.771979317,0.20120894,0.325382257,0.43587881,HF218,8.16859589,78,MMF.16S.150_HF218,5570,RC-ABX,RC,1,rec_wk4,42,29,28,0,A1,C1,11554,10680,6799,Sep_2021,ABX,NA,NA,RC
4.150315591,164,167.75,0.998731998,0.813808685,0.239058531,0.249355951,0.436872518,HF220,12.03670937,164,MMF.16S.150_HF220,5266,RC-ABX,RC,2,rec_wk4,42,29,28,0,A1,C1,25159,22320,15915,Sep_2021,ABX,NA,NA,RC
3.901247739,175,175.3333333,1,0.755355161,0.161834987,0.206705352,0.369115845,HF221,11.41204275,175,MMF.16S.150_HF221,5267,RC-ABX,RC,2,rec_wk4,42,29,28,0,A1,C1,68315,60752,36629,Sep_2021,ABX,NA,NA,RC
0.563217137,25,25,1,0.174973242,0.050150276,0.173011828,0.112863472,HF223,3.234952417,25,MMF.16S.150_HF223,5733,WD-ABX,WD,3,rec_wk4,42,29,28,0,A1,C1,32185,30002,28803,Sep_2021,ABX,NA,NA,WD
0.516657109,20,20,1,0.17246438,0.061276423,0.160894028,0.102964658,HF224,2.758527488,20,MMF.16S.150_HF224,5568,WD-ABX,WD,3,rec_wk4,42,29,28,0,A1,C1,31500,29964,27669,Sep_2021,ABX,NA,NA,WD
0.720704085,30,37.5,1,0.211897166,0.047719867,0.101234618,0.095164623,HF226,4.157513037,30,MMF.16S.150_HF226,5264,WD-ABX,WD,4,rec_wk4,42,29,28,0,A1,C1,44228,41668,36663,Sep_2021,ABX,NA,NA,WD
0.662910241,32,32,1,0.191275463,0.040346014,0.156233466,0.124998097,HF227,3.27710052,32,MMF.16S.150_HF227,5265,WD-ABX,WD,4,rec_wk4,42,29,28,0,A1,C1,84240,79707,72396,Sep_2021,ABX,NA,NA,WD
3.33246787,72,72,1,0.779220958,0.20317248,0.380548036,0.467845835,HF448,8.785551562,72,MMF.16S.191_HF448,1945,WD-ABX,WD,6067916,pre_abx,49,-3,-3,1,A1,C2,12600,8574,7485,Jan_2022,ABX,NA,NA,WD
3.079502318,180,181.5,0.999890225,0.593015195,0.04221446,0.168151597,0.273994444,HF452,13.37818201,180,MMF.16S.191_HF452,1947,WD-ABX,WD,6067917,pre_abx,49,-3,-3,1,A1,C2,143879,122519,108241,Jan_2022,ABX,NA,NA,WD
2.675159477,158,161,0.999924898,0.528416644,0.033860737,0.214280119,0.23528155,HF453,12.65434911,158,MMF.16S.191_HF453,1946,WD-ABX,WD,6067917,pre_abx,49,-3,-3,4,A1,C2,105731,91254,78302,Jan_2022,ABX,NA,NA,WD
4.099496424,231,233,1,0.753249133,0.115183105,0.232943731,0.381759963,HF454,16.35919107,231,MMF.16S.191_HF454,1951,RC-ABX,RC,6067918,pre_abx,49,-3,-3,1,A1,C2,64691,54167,42041,Jan_2022,ABX,NA,NA,RC
3.442026106,236,241,0.999507251,0.629965605,0.035764147,0.224124252,0.317307202,HF458,16.43238025,236,MMF.16S.191_HF458,1952,RC-ABX,RC,6067919,pre_abx,49,-3,-3,1,A1,C2,79636,69659,59020,Jan_2022,ABX,NA,NA,RC
3.358959243,143,143,1,0.676821358,0.065523576,0.275266404,0.388465372,HF459,13.23105878,143,MMF.16S.191_HF459,1953,RC-ABX,RC,6067919,pre_abx,49,-3,-3,4,A1,C2,30345,24138,20993,Jan_2022,ABX,NA,NA,RC
2.651296813,131,131,1,0.543833744,0.048729737,0.222675086,0.214246247,HF460,12.14781692,131,MMF.16S.191_HF460,1957,WD-PBS,WD,6067920,pre_abx,49,-3,-3,1,A1,C2,70861,59090,49376,Jan_2022,PBS,NA,NA,WD
2.571315668,102,102,1,0.555963413,0.064727291,0.220710556,0.227438755,HF464,11.06858358,102,MMF.16S.191_HF464,1959,WD-PBS,WD,5893645,pre_abx,49,-3,-3,1,A1,C2,46242,36881,32352,Jan_2022,PBS,NA,NA,WD
2.432651382,127,128.5,1,0.502179486,0.042650204,0.189088575,0.197384124,HF465,11.28422769,127,MMF.16S.191_HF465,1958,WD-PBS,WD,5893645,pre_abx,49,-3,-3,4,A1,C2,89563,76085,68516,Jan_2022,PBS,NA,NA,WD
3.465735814,93,93,1,0.764624322,0.159746234,0.36713283,0.464552206,HF466,10.51979359,93,MMF.16S.191_HF466,1962,RC-PBS,RC,5893646,pre_abx,49,-3,-3,1,A1,C2,8989,7792,5836,Jan_2022,PBS,NA,NA,RC
3.603430362,225,225.25,0.999200379,0.665318235,0.047004284,0.244422428,0.359670412,HF470,18.15067151,225,MMF.16S.191_HF470,1965,RC-PBS,RC,5893647,pre_abx,49,-3,-3,1,A1,C2,87270,78177,66606,Jan_2022,PBS,NA,NA,RC
2.83800061,79,79,1,0.649510123,0.074955113,0.294118626,0.380707718,HF471,9.528322198,79,MMF.16S.191_HF471,1964,RC-PBS,RC,5893647,pre_abx,49,-3,-3,4,A1,C2,14050,11860,9665,Jan_2022,PBS,NA,NA,RC
0.378348764,14,14,1,0.143365118,0.081941906,0.136772394,0.071885479,HF472,2.741746873,14,MMF.16S.191_HF472,1943,WD-ABX,WD,6067916,post_abx,52,0,0,2,A1,C2,35497,32894,32697,Jan_2022,ABX,NA,NA,WD
0.315518002,11,11,1,0.131581227,0.104147859,0.080941368,0.073489027,HF474,2.757003236,11,MMF.16S.191_HF474,1944,WD-ABX,WD,6067917,post_abx,52,0,0,2,A1,C2,58271,55258,55100,Jan_2022,ABX,NA,NA,WD
0.008792307,2,2,1,0.012684617,0.501130581,0.055175743,0.002258611,HF475,0.835261627,2,MMF.16S.191_HF475,1946,WD-ABX,WD,6067917,post_abx,52,0,0,4,A1,C2,6412,6016,5976,Jan_2022,ABX,NA,NA,WD
1.495025291,23,23,1,0.476806904,0.105932488,0.172078068,0.287373894,HF476,4.433620078,23,MMF.16S.191_HF476,1949,RC-ABX,RC,6067918,post_abx,52,0,0,2,A1,C2,9134,7761,7649,Jan_2022,ABX,NA,NA,RC
0.786079664,9,9,1,0.357760273,0.17386812,0.217287195,0.208195364,HF478,2.30662101,9,MMF.16S.191_HF478,1950,RC-ABX,RC,6067919,post_abx,52,0,0,2,A1,C2,2349,2125,2075,Jan_2022,ABX,NA,NA,RC
2.884570259,169,171.5,1,0.562305499,0.047390531,0.191954187,0.227341043,HF480,12.89190265,169,MMF.16S.191_HF480,1956,WD-PBS,WD,6067920,post_abx,52,0,0,2,A1,C2,89821,76417,63547,Jan_2022,PBS,NA,NA,WD
2.335235681,60,60,1,0.570356414,0.081248534,0.204335943,0.285550725,HF482,7.906135246,60,MMF.16S.191_HF482,1955,WD-PBS,WD,5893645,post_abx,52,0,0,2,A1,C2,18806,16168,14585,Jan_2022,PBS,NA,NA,WD
3.174522376,124,124,0.999819142,0.658576129,0.08425662,0.218632269,0.322480477,HF483,11.41171459,124,MMF.16S.191_HF483,1958,WD-PBS,WD,5893645,post_abx,52,0,0,4,A1,C2,41110,35695,32047,Jan_2022,PBS,NA,NA,WD
2.531870109,100,100,0.999252078,0.549788609,0.040456292,0.309616209,0.305534146,HF484,11.28902697,100,MMF.16S.191_HF484,1960,RC-PBS,RC,5893646,post_abx,52,0,0,2,A1,C2,19454,16969,13995,Jan_2022,PBS,NA,NA,RC
4.085790761,194,194.75,1,0.775607588,0.138164933,0.287008632,0.427339007,HF486,15.5585012,194,MMF.16S.191_HF486,1961,RC-PBS,RC,5893647,post_abx,52,0,0,2,A1,C2,43122,35024,28535,Jan_2022,PBS,NA,NA,RC
4.223582517,221,221.25,0.998598689,0.782411118,0.130404543,0.250550376,0.423015771,HF487,16.79395018,221,MMF.16S.191_HF487,1964,RC-PBS,RC,5893647,post_abx,52,0,0,4,A1,C2,48401,39546,37329,Jan_2022,PBS,NA,NA,RC
0.561965654,13,13,1,0.21909425,0.097338901,0.173507448,0.122073249,HF489,2.529289072,13,MMF.16S.191_HF489,1946,WD-ABX,WD,6067917,rec_wk1,53,1,1,4,A1,C2,25210,23283,23078,Jan_2022,ABX,NA,NA,WD
1.511952388,20,20,1,0.504702106,0.15164222,0.212416871,0.260143549,HF491,3.467030598,20,MMF.16S.191_HF491,1953,RC-ABX,RC,6067918,rec_wk1,53,1,1,4,A1,C2,7583,6684,6591,Jan_2022,ABX,NA,NA,RC
0.314175065,13,13,1,0.122487824,0.086161347,0.137746419,0.060108794,HF497,5.114170188,13,MMF.16S.191_HF497,1946,WD-ABX,WD,6067917,rec_wk1,54,2,2,4,A1,C2,34004,31423,31216,Jan_2022,ABX,NA,NA,WD
1.375636857,27,27,1,0.41738621,0.097293048,0.189032657,0.179702842,HF499,6.112974285,27,MMF.16S.191_HF499,1953,RC-ABX,RC,6067918,rec_wk1,54,2,2,4,A1,C2,58531,52945,49636,Jan_2022,ABX,NA,NA,RC
0.139844773,7,7,1,0.071865997,0.149726716,0.106693681,0.027202623,HF505,2.056286234,7,MMF.16S.191_HF505,1946,WD-ABX,WD,6067917,rec_wk1,55,3,3,4,A1,C2,18674,17956,17912,Jan_2022,ABX,NA,NA,WD
0.984262396,27,27,1,0.298638081,0.06264807,0.11431783,0.16202486,HF507,3.735191518,27,MMF.16S.191_HF507,1953,RC-ABX,RC,6067918,rec_wk1,55,3,3,4,A1,C2,106166,98207,95777,Jan_2022,ABX,NA,NA,RC
0.023482941,2,2,1,0.033878722,0.503547313,0.079592431,0.007069636,HF513,0.8548113,2,MMF.16S.191_HF513,1946,WD-ABX,WD,6067917,rec_wk1,56,4,4,4,A1,C2,3334,3136,3123,Jan_2022,ABX,NA,NA,WD
0.753920244,15,15,1,0.278399656,0.102383093,0.115547554,0.138859556,HF515,1.983778895,15,MMF.16S.191_HF515,1953,RC-ABX,RC,6067918,rec_wk1,56,4,4,4,A1,C2,61023,54301,53690,Jan_2022,ABX,NA,NA,RC
0.347309891,11,11,1,0.144839475,0.103886594,0.123885969,0.071606526,HF521,2.360113687,11,MMF.16S.191_HF521,1946,WD-ABX,WD,6067917,rec_wk1,57,5,5,4,A1,C2,29283,27805,27677,Jan_2022,ABX,NA,NA,WD
0.989321924,20,20,1,0.330243771,0.086078762,0.089250281,0.184961273,HF523,2.795165114,20,MMF.16S.191_HF523,1953,RC-ABX,RC,6067918,rec_wk1,57,5,5,4,A1,C2,96665,86566,82706,Jan_2022,ABX,NA,NA,RC
0.637120835,17,17,1,0.2248757,0.087063612,0.090746787,0.099215271,HF537,4.645712949,17,MMF.16S.191_HF537,1946,WD-ABX,WD,6067917,rec_wk1,59,7,7,4,A1,C2,105491,100960,98959,Jan_2022,ABX,NA,NA,WD
2.011701851,55,55,1,0.502005139,0.080173352,0.13166849,0.212750896,HF539,5.941493557,55,MMF.16S.191_HF539,1953,RC-ABX,RC,6067918,rec_wk1,59,7,7,4,A1,C2,88372,80273,74053,Jan_2022,ABX,NA,NA,RC
2.838565992,144,145,0.999950173,0.571161495,0.05296289,0.179955417,0.247818413,HF541,12.83755551,144,MMF.16S.191_HF541,1958,WD-PBS,WD,5893645,rec_wk1,59,7,7,4,A1,C2,89281,78895,68988,Jan_2022,PBS,NA,NA,WD
3.535387242,136,137.5,0.999052324,0.719649013,0.084252567,0.259952386,0.401423623,HF543,12.66029312,136,MMF.16S.191_HF543,1964,RC-PBS,RC,5893646,rec_wk1,59,7,7,4,A1,C2,30028,26453,23293,Jan_2022,PBS,NA,NA,RC
0.823475739,18,18,1,0.284903053,0.087864769,0.104779284,0.144050137,HF545,3.108018822,18,MMF.16S.191_HF545,1946,WD-ABX,WD,6067917,rec_wk2,60,8,8,4,A1,C2,54035,50920,50198,Jan_2022,ABX,NA,NA,WD
2.006493723,45,45,1,0.527100506,0.107491532,0.192979962,0.224306087,HF547,6.218067538,45,MMF.16S.191_HF547,1953,RC-ABX,RC,6067918,rec_wk2,60,8,8,4,A1,C2,20679,17090,15773,Jan_2022,ABX,NA,NA,RC
0.808908645,9,9,1,0.36815019,0.199083962,0.1106083,0.177702626,HF553,1.300934164,9,MMF.16S.191_HF553,1946,WD-ABX,WD,6067917,rec_wk2,63,11,11,4,A1,C2,31429,29582,29134,Jan_2022,ABX,NA,NA,WD
0.85472164,16,16,1,0.308275668,0.104366344,0.104546653,0.162792398,HF561,3.051611406,16,MMF.16S.191_HF561,1946,WD-ABX,WD,6067917,rec_wk2,66,14,14,4,A1,C2,129788,123311,120674,Jan_2022,ABX,NA,NA,WD
2.801509827,199,209,1,0.529255337,0.02841689,0.170538501,0.224539862,HF563,13.26513109,199,MMF.16S.191_HF563,1953,RC-ABX,RC,6067918,rec_wk2,66,14,14,4,A1,C2,231249,188858,167048,Jan_2022,ABX,NA,NA,RC
2.870056065,214,214.25,0.999985837,0.534861889,0.030712794,0.152151329,0.213895122,HF565,15.58593601,214,MMF.16S.191_HF565,1958,WD-PBS,WD,5893645,rec_wk2,66,14,14,4,A1,C2,345834,285731,261660,Jan_2022,PBS,NA,NA,WD
4.249951557,224,224.5,1,0.785334354,0.120687243,0.322562488,0.437283283,HF567,16.15879988,224,MMF.16S.191_HF567,1964,RC-PBS,RC,5893646,rec_wk2,66,14,14,4,A1,C2,34766,28825,24141,Jan_2022,PBS,NA,NA,RC
0.427016962,6,6,1,0.238322704,0.207334617,0.118302999,0.128714007,HF568,1.901515039,6,MMF.16S.191_HF568,1942,WD-ABX,WD,6067917,rec_wk2,67,15,14,3,A1,C2,10907,10034,9956,Jan_2022,ABX,NA,NA,WD
3.000683912,173,173,1,0.582284906,0.040208862,0.195594927,0.26852521,HF570,12.82368335,173,MMF.16S.191_HF570,1948,RC-ABX,RC,6067918,rec_wk2,67,15,14,3,A1,C2,103682,88313,77403,Jan_2022,ABX,NA,NA,RC
4.80612806,358,362.5,0.999744591,0.817294635,0.179036115,0.242085121,0.436631805,HF574,19.58874095,358,MMF.16S.191_HF574,1963,RC-PBS,RC,5893646,rec_wk2,67,15,14,3,A1,C2,90127,79861,61989,Jan_2022,PBS,NA,NA,RC
0.614166359,3,3,1,0.559038312,0.552110904,0.15756369,0.40234375,HF580,1.015485523,3,MMF.16S.191_HF580,1946,WD-ABX,WD,6067917,rec_wk3,70,18,18,4,A1,C2,6168,5880,5796,Jan_2022,ABX,NA,NA,WD
2.880872716,123,123,1,0.598662167,0.057020282,0.23937868,0.298327099,HF581,11.02704486,123,MMF.16S.191_HF581,1953,RC-ABX,RC,6067918,rec_wk3,70,18,18,4,A1,C2,37361,31725,26867,Jan_2022,ABX,NA,NA,RC
1.112176573,16,16,1,0.401132907,0.120714947,0.103429787,0.25498075,HF584,2.891503663,16,MMF.16S.191_HF584,1946,WD-ABX,WD,6067917,rec_wk4,73,21,21,4,A1,C2,25267,23456,23055,Jan_2022,ABX,NA,NA,WD
2.266965976,56,56,1,0.563172153,0.089207171,0.235576958,0.273660001,HF585,7.481403341,56,MMF.16S.191_HF585,1953,RC-ABX,RC,6067918,rec_wk4,73,21,21,4,A1,C2,17083,14985,13191,Jan_2022,ABX,NA,NA,RC
3.396762949,152,152,0.999734202,0.676123354,0.097070407,0.285601917,0.313931206,HF586,13.14173046,152,MMF.16S.191_HF586,1958,WD-PBS,WD,5893645,rec_wk4,73,21,21,4,A1,C2,33455,28781,25994,Jan_2022,PBS,NA,NA,WD
3.881558241,223,224,0.999373388,0.717853696,0.086489502,0.262930054,0.354772435,HF587,16.55618086,223,MMF.16S.191_HF587,1964,RC-PBS,RC,5893646,rec_wk4,73,21,21,4,A1,C2,55336,48608,43937,Jan_2022,PBS,NA,NA,RC
1.572588279,9,9,1,0.715715769,0.415267585,0.272421748,0.458200456,HF596,1.740534363,9,MMF.16S.191_HF596,1946,WD-ABX,WD,6067917,rec_wk4,79,27,28,4,A1,C2,36101,29608,27055,Jan_2022,ABX,NA,NA,WD
3.43203588,136,136,1,0.698611232,0.089809455,0.228388198,0.361933984,HF597,11.40783934,136,MMF.16S.191_HF597,1953,RC-ABX,RC,6067918,rec_wk4,79,27,28,4,A1,C2,43706,37598,30015,Jan_2022,ABX,NA,NA,RC
2.952231478,128,128.3333333,1,0.608452816,0.065159476,0.263913196,0.283470618,HF598,10.92571398,128,MMF.16S.191_HF598,1958,WD-PBS,WD,5893645,rec_wk4,79,27,28,4,A1,C2,32350,27382,21665,Jan_2022,PBS,NA,NA,WD
4.185778085,266,267,0.99545771,0.749669715,0.116332308,0.241328626,0.359742388,HF599,18.62031356,266,MMF.16S.191_HF599,1964,RC-PBS,RC,5893646,rec_wk4,79,27,28,4,A1,C2,94542,83098,63907,Jan_2022,PBS,NA,NA,RC
3.346518136,123,123,0.998130916,0.695426004,0.078430778,0.256571244,0.394388975,HF1113,11.72930154,123,MMF.16S.192_HF1113,1501,RC-ABX,RC,6072207,pre_abx,49,-3,-3,1,A1,C3,64422,51328,47679,Jan_2022,ABX,NA,NA,RC
3.586527286,131,131,0.999346793,0.735668128,0.110364677,0.261253382,0.417191939,HF1116,11.7691801,131,MMF.16S.192_HF1116,1999,RC-ABX,RC,6072207,pre_abx,49,-3,-3,4,A1,C3,55695,42430,38623,Jan_2022,ABX,NA,NA,RC
2.921067825,133,133,1,0.597312737,0.064781509,0.235697972,0.276267658,HF1117,11.51271858,133,MMF.16S.192_HF1117,1998,WD-ABX,WD,6072208,pre_abx,49,-3,-3,1,A1,C3,51619,43746,38133,Jan_2022,ABX,NA,NA,WD
2.314701309,85,85,1,0.521018008,0.049292944,0.228175161,0.253430219,HF1121,9.623154995,85,MMF.16S.192_HF1121,1504,WD-ABX,WD,6072208,pre_abx,49,-3,-3,4,A1,C3,36452,32393,28296,Jan_2022,ABX,NA,NA,WD
4.293938461,259,264.25,0.999654398,0.772731928,0.130293456,0.241281815,0.390047541,HF1122,17.29039715,259,MMF.16S.192_HF1122,1544,RC-ABX,RC,6072209,pre_abx,49,-3,-3,1,A1,C3,100893,76201,58372,Jan_2022,ABX,NA,NA,RC
4.350069772,178,178,1,0.83949276,0.251807714,0.307668789,0.487623098,HF1125,14.33675545,178,MMF.16S.192_HF1125,1507,RC-ABX,RC,6072209,pre_abx,49,-3,-3,4,A1,C3,39736,28872,22104,Jan_2022,ABX,NA,NA,RC
