KO,s211004_MEGANKENNEDYHF10_SORTED,s211004_MEGANKENNEDYHF11_SORTED,s211004_MEGANKENNEDYHF12_SORTED,s211004_MEGANKENNEDYHF13_SORTED,s211004_MEGANKENNEDYHF14_SORTED,s211004_MEGANKENNEDYHF15_SORTED,s211004_MEGANKENNEDYHF16_SORTED,s211004_MEGANKENNEDYHF17_SORTED,s211004_MEGANKENNEDYHF189_SORTED,s211004_MEGANKENNEDYHF18_SORTED,s211004_MEGANKENNEDYHF19_SORTED,s211004_MEGANKENNEDYHF1_SORTED,s211004_MEGANKENNEDYHF20_SORTED,s211004_MEGANKENNEDYHF21_SORTED,s211004_MEGANKENNEDYHF22_SORTED,s211004_MEGANKENNEDYHF23_SORTED,s211004_MEGANKENNEDYHF24_SORTED,s211004_MEGANKENNEDYHF2_SORTED,s211004_MEGANKENNEDYHF3_SORTED,s211004_MEGANKENNEDYHF4_SORTED,s211004_MEGANKENNEDYHF5_SORTED,s211004_MEGANKENNEDYHF6_SORTED,s211004_MEGANKENNEDYHF7_SORTED,s211004_MEGANKENNEDYHF8_SORTED,s230228_MEGAN_HF1125_SORTED,s230228_MEGAN_HF1129_SORTED,s230228_MEGAN_HF1210_SORTED,s230228_MEGAN_HF1213_SORTED,s230228_MEGAN_HF1258_SORTED,s230228_MEGAN_HF1379_SORTED,s230228_MEGAN_HF1382_SORTED,s230228_MEGAN_HF151_SORTED,s230228_MEGAN_HF181_SORTED,s230228_MEGAN_HF187_SORTED,s230228_MEGAN_HF217_SORTED,s230228_MEGAN_HF223_SORTED,s230228_MEGAN_HF3022_SORTED,s230228_MEGAN_HF3060_SORTED,s230228_MEGAN_HF453_SORTED,s230228_MEGAN_HF459_SORTED,s230228_MEGAN_HF497_SORTED,s230228_MEGAN_HF499_SORTED,s230228_MEGAN_HF515_SORTED,s230228_MEGAN_HF561_SORTED,s230228_MEGAN_HF563_SORTED,s230228_MEGAN_HF596_SORTED,s230228_MEGAN_HF597_SORTED,s230228_MEGAN_HF73_SORTED,s230228_MEGAN_HF79_SORTED,s230228_MEGAN_HF97_SORTED
K00078,1.764427938,54.46140269,48.62208767,60.7787123,41.22108632,57.62337848,48.86638531,59.84207641,236.9890383,92.51948182,30.06866291,80.26508328,7.959356538,34.05926588,42.99212187,28.7424864,18.62884817,38.74674919,71.61802986,54.02342282,63.70715402,43.85972476,37.74547407,67.67008401,38.70490039,23.10304737,0,0.040262172,0,5.330860073,316.3131121,13.47515528,170.4431948,130.3846931,80.34083135,52.88709653,54.35582453,24.17871587,20.04205018,15.7488503,0,0,0,0,24.21153287,335.9803313,13.23978176,0,0,0.282771536
K00082,0,0.131907308,0.231729055,0,0.262923351,0.309269162,0,0.26114082,0,0.661319073,0.081105169,0.262923351,0,0,0.14171123,0.262923351,0.263814617,1.908199643,0.395721925,0.762923351,0.262032086,0.10516934,0.263814617,0,0.774509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26916221,0.167557932,0,0,0,0,0.931372549,0,1.163101604,0,0,0
K00087,0.260471669,7.621652727,2.785193448,11.47538473,6.111718154,13.40509375,5.830744561,4.84548131,1.216731686,24.61525395,15.65136297,16.30776432,2.985269359,15.27896838,32.22885285,28.20703736,21.86693729,5.57341334,16.21860999,7.762240214,31.4008423,8.5593824,2.884452253,7.364236141,13.97391808,12.10485173,0,0,0,10.69820004,0,0,13.72236625,0,20.87035983,22.99364699,4.702659262,5.598722479,14.21541151,2.559505521,0,0,0,0,4.121137385,0,4.254935014,0,0,0
K00088,18.41550233,441.9326618,402.0267468,421.3677711,387.9648146,416.347707,500.5240911,446.0582025,715.7167884,792.7101543,431.9601174,424.4702981,208.6530573,372.9675575,396.3418596,353.9589699,463.2853562,435.714478,399.9872676,492.7665701,375.1505971,432.7924123,459.4799753,404.8429667,315.2519893,305.5730888,0,292.2287449,582.8264753,480.9567856,598.2074223,341.417004,312.5672006,375.2953534,265.1707966,412.8163201,346.7175731,444.9035485,301.4517415,464.2499701,504.379321,95.93979377,497.7516653,511.9397151,379.7157996,614.9847585,396.8571464,13.58594805,537.9507422,203.0214764
K00090,0,0,0,0,0,0,0,0,21.62745098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.24767802,0,5.735810114,0,0,0,0,0,0,0,42.81424149,0.237358101,12.34571723,0,0,0,0,0,0
K00091,0.271132685,20.08289976,16.447282,10.39503456,17.51234166,24.27304771,40.97820679,17.01024163,234.2863941,74.96331013,34.33430022,13.7281322,33.8183638,69.05828906,35.68338732,42.93800466,71.35670463,18.48518726,16.47906094,25.62774171,13.31642729,19.63778083,25.24681672,25.59100848,15.55580428,30.31385607,0,215.677264,0,0,153.3824663,215.438343,11.49822534,99.0251271,17.10306698,299.0983227,6.658408408,30.88019359,20.50767142,7.230112106,310.6955684,0,0,325.2172378,2.597328055,153.9460501,2.07090514,0,356.5452794,0
K00096,1.288328728,41.09479823,38.41424871,58.52003551,32.03534489,55.31527581,25.28760314,24.73505809,0,48.7159841,15.9355299,81.3932952,6.923386298,15.74695405,17.76815327,11.89796804,12.89456864,45.38662995,61.64382872,31.16080466,38.96611572,37.42327082,25.28619649,30.58670292,42.60508023,25.84192422,0,0,0,2.705655148,0,0,66.45554996,0,86.23788124,33.43408497,47.39382274,8.049824201,16.43970822,14.41478571,0,0,0,0,26.73574108,0,35.20775659,0,0,0
K00097,7.956215681,236.4705394,204.9445643,176.5823498,173.0186287,208.8711102,250.9624095,174.1672785,26.22910217,314.0691501,163.1099867,152.4452824,78.70422223,97.3255856,95.87410148,66.53038977,170.2457469,231.0203989,146.5081131,252.0215749,108.5659054,194.8483149,272.4855804,194.1729848,144.6507827,38.34707331,0,0,0,256.6933524,0.295210166,83.62229102,0,6.971104231,0,0,100.3299384,0,49.70386265,160.7742139,0,53.39215686,0.310629515,15.54522454,125.0041476,0,216.5127278,0,0,0
K00098,0,0.285990338,0,0,0,0,0,0.026086957,0,0,4.731400966,1.37294686,1.5352657,11.76135266,20.23671498,14.75555556,8.810628019,0,0,0,0.714009662,0,0,0,0.394202899,5.61352657,0,0,0,0,0,0,0,0,0,0,0,0,8.57294686,0.29178744,0,0,0,0,1.765217391,0,0.472463768,0,0,0
K00099,16.42743883,400.1458112,370.7227245,355.1606707,294.413956,372.9002971,449.2406602,367.4081414,76.87280276,674.8846024,326.0604078,393.9946119,148.1522936,275.551096,311.3999321,297.1509021,344.5810973,394.8853179,354.1747705,429.6827157,327.7830388,386.0497007,425.7294009,355.1743276,293.5792739,187.7241364,0,0.451499118,0,485.7165605,5.842609834,71.38345865,265.5211643,33.6313096,221.6269375,291.8479487,250.4791849,321.6683227,221.669982,284.8558783,0,120.9831174,3.511441965,20.24708337,262.3287357,9.569664903,291.5990477,13.77191718,0,2.307716646
K00100,0,3.533585764,1.318761095,2.180142823,2.033734297,3.083434405,19.11566538,22.58140718,482.7013215,21.67644914,0.43206951,16.96410266,0.898727219,3.061477012,1.936755916,2.280789401,1.680864318,7.014852828,11.75054107,3.324501908,8.95739635,3.767073968,21.55041239,3.070911772,7.930787549,5.55597114,0,0,0,0.768900344,336.2314815,10.78787879,3.097653133,270.6337205,3.932989691,37.39271044,7.84647878,8.175925926,1.701155776,1.887305995,0,0,0.507575758,0,1.693819775,343.1818182,3.719080701,0,0,140.0584848
K00101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26283725,0,0,0,0,0,0,0,0,0,0,0,0,9.71975631,0,0,0,0,0,0
K00102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919330289,0,0,0,0,0,0,0,0,0,0,0,0,7.99391172,0,0,0,0,0,0
K00104,1.162774239,37.47942115,42.20117462,18.33906007,25.64821555,14.86930205,19.78812091,17.76973516,50.5477707,17.93388697,18.09078042,21.05339105,2.315930001,26.60937399,32.18815084,45.8509067,74.46617219,17.32447312,13.99772061,32.14157499,26.05239382,21.58681905,20.94070827,44.098023,5.796366761,25.66079263,0.066525124,0,0,163.9119474,0,0,0,24.05874027,2.933678589,205.2823779,13.83407574,319.2132948,61.70993049,21.41214046,0.213729653,90.32619861,4.403934721,0,93.39877721,11.9547063,4.500882345,13.36024759,0.213729653,1.525230988
K00105,0,0.024122807,0.365131579,0.010964912,0,0.168859649,0.072916667,0.162280702,519.3459818,0.572916667,21.51171448,3.947643659,18.96906816,24.52018622,15.81912568,26.21857744,37.79567875,0.282346491,0.649122807,0.976425439,0.287280702,0.243969298,1.910635965,0,0,21.94371585,0,191.5770492,0,0,442.9786885,219.9628415,0,277.9645133,0,68.12479452,0,32.29289617,10.5431694,0,297.9311475,0,0.659562842,299.9142077,0,451.9836066,0,0.285635965,351.8857923,61.45359692
K00108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252144785,0,0,0,0,0,0,0,0,0,0,70.81079478,2.322064057,16.61592684,0.179122183,0.453525641,0,0,0,0
K00109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552536232,0,0,0,0,0,0,0,0,0,0,0,0,7.804347826,0,0,0,0,0,0
K00111,8.113140386,218.3181651,220.1357067,178.2106683,183.4625746,209.3991163,245.9408889,175.1228902,608.1356211,389.6040916,197.5225424,239.285953,94.82784058,187.9771825,212.314442,231.3846429,247.1965372,228.2528902,205.5675937,265.4854022,212.774518,256.7844709,224.2845972,213.5063925,132.011223,172.7641921,0,193.128067,41.59505703,328.7313453,445.895564,220.6438047,70.52746281,334.1081423,134.998223,333.2169819,191.5462579,123.1912135,171.9053644,201.3475397,300.3850999,80.53336374,35.63376803,335.6300637,186.9321062,464.5789745,173.1293661,10.14750412,352.1130309,220.4463119
K00112,5.659401888,166.1576627,139.0671709,101.1133274,120.1446495,120.7759763,165.2163362,116.4189974,0,207.229557,47.71802953,108.8770833,20.91248521,36.89183491,49.97707317,48.164695,45.66060747,164.3502114,111.4677761,167.2538166,90.01710369,156.691898,168.1159972,129.3374975,79.03387537,31.9009468,0,0,0,191.524914,0,0,0.525229358,0,4.569571865,1.210244648,71.14179638,0.23088685,31.68082077,99.7993022,0,0,0,0,69.64147173,0,134.7516728,0,0,0
K00113,4.050979265,154.9498039,135.7768911,104.13893,112.4086937,137.201433,160.3028745,109.1707075,0,206.1422641,40.23534111,111.0058218,20.06747889,44.05096936,39.13570605,41.01913479,41.46770007,177.3858496,112.6893204,177.543211,90.60487128,162.958416,172.1665292,131.1439915,72.55293275,26.55335721,0,0,0,180.3740424,0,0,0,0,0,0,60.44989305,0,23.00360571,94.92293486,0,0,0,0,60.85921529,0,142.4160844,0,0,0
K00116,0,0,0,0.181662016,0.473605448,0.592824384,0.875120433,0.88247012,21.28685015,5.837229086,0,0,0,0,0,0,0,0.283524904,0,0,0,0,0,0,0,0,0,0,0.407031778,0,1.626752967,73.40122324,0,9.220183486,0.204192022,0,0.611751047,0,0,0.203103914,0.18470948,215.2670612,8.981644147,19.51288659,0.083665339,0,0,25.43149603,0,7.657131813
K00117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903722721,0,0,0,0,0,0,0,0,0,0,0,0,6.967051776,0,0,0,0,0,0
K00121,0,0,0,0,0,0,0,0,38.89757412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.495058401,172.1194969,0,15.85265049,0,0,0,0,0,0,0,102.8939802,1.061994609,26.86163522,0,0,0,0,0,0
K00123,0,0.396087117,0.523071244,1.11480251,0.504245109,1.348468069,1.146917682,1.53894426,211.8250643,2.283499446,0,2.060344403,0,0,0.109265412,0.050203027,0,0.436692506,0,0.473606497,2.80952381,0.701734958,0.109265412,0,0.779992617,1.140273164,0,0,0,0,291.69129,8.800441014,2.685861942,125.8805586,1.778146918,24.05114057,0,12.83216151,0,0,0,64.52789116,2.516430784,0,0,282.9158398,0,0,0,0
K00124,0.448484848,6.166521497,5.940793322,2.876844215,2.412245641,3.077718666,4.547108143,4.924031876,0,7.554688161,7.443869335,12.27895828,3.128323679,41.36214783,37.84088898,30.71017129,12.68386001,5.74497819,8.063395675,6.055698137,37.17791766,11.22480401,3.228923706,1.329046098,13.121092,18.68104767,0,0,0,0,0,0,1.712035287,0,0.781348456,0,0,0,36.14674713,12.49935828,0,0,0,0,3.952496068,0,1.302503079,0,0,0
K00125,0.422658487,14.79319343,10.05926097,12.47763107,7.014828454,9.363822593,14.6454577,7.603452454,0,31.10678481,18.13531978,21.85692913,7.499059609,39.27876188,45.36342669,42.16308661,13.21323478,5.815356571,9.754420779,15.73677475,29.7877556,19.27358916,8.159530123,9.220554033,30.4800329,17.41114951,0,0,0,15.39119868,0,0,5.321595933,0,15.78422299,24.90626374,13.700918,5.249230769,21.87720412,3.782623344,0,0,0,0,5.868885743,0,6.5111236,0,0,0
K00127,0.093073593,6.060731539,2.770892151,0.266139657,0,0.815797729,2.035353535,2.31142167,0,1.377470356,1.752556622,0.792882239,2.310888387,0.32034632,3.540654997,0.803751804,2.119016249,2.367306606,0.048748353,4.90200138,0.427128427,1.70564339,1.757936508,1.068934688,1.465995357,0.723649539,0,0,0,0,0,0,0,0,0,0,0,0,0.247694335,8.729421545,0,0,0,0,0,0,0,0,0,0
K00128,0,0,0,0.397849462,0,0.198924731,0.198924731,0,0,2.579301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204607046,0,61.50609756,1.483062331,0,0.204607046,0,0,12.27150538,0,2.221774194
K00130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.423751687,0,0,0,0,0,0.077129443,0,0,0,0,65.76525822,2.005365526,6.081646424,0,0,0,0,0,0
K00131,0,0,0,0,0,0,0,0,0,0,0,1.536618754,0,0,0,0,0,0,6.90349076,0,0,0,0,0,0,1.798083504,0,0,0,0,0,0,0,0,1.709787817,0,0,0,0,1.989048597,0,0,0,0,0,0,0,0,0,0
K00132,0.193085453,2.2447035,2.198358265,5.731637805,3.215520771,8.666854725,2.555165282,3.489227671,340.0924902,9.683307008,15.8721462,9.62248029,10.99872347,36.8682108,46.5615271,36.82483057,21.23113941,5.227268622,7.884922869,4.287470132,8.666026388,6.768923539,1.036035609,2.170551801,10.93362144,3.812533333,0,0,0,2.262843008,289.0189317,8.330628803,3.509041904,186.0356477,4.134279208,42.16777129,2.47093351,12.75321163,8.474512283,1.374156082,0,0,0.359702502,0,2.30281769,276.3313049,1.819644004,0,0,51.17107943
K00133,16.55633257,432.2752609,428.4724155,403.7686199,360.2468106,388.1707314,480.4474271,440.1662049,624.0113816,770.1072743,355.3568383,434.1557084,172.1694452,320.9920164,346.736371,302.7013773,408.1419786,429.9254441,399.1037217,481.5502357,352.0549279,435.388328,491.7830156,434.5452412,304.0311271,218.5680265,0.285174693,196.6077432,516.8437297,507.3505633,481.144437,346.6478648,343.536389,316.1740075,254.08415,365.1950942,337.8535954,404.0073367,240.2784416,374.9547181,340.2312161,133.0684924,399.7939743,370.0177386,327.5410906,507.344054,339.4170839,15.61588895,407.1188487,185.8704764
K00134,18.4347934,492.2702549,444.8626473,461.5602692,432.7488204,472.0497768,539.1092792,471.7643654,1396.462398,860.3733702,464.0954531,473.6581543,230.2462883,429.0088061,447.8378959,450.2587611,546.2330937,520.0982814,442.4155546,518.4767032,453.3923486,467.5928606,530.8574915,435.1360943,337.015614,327.6830956,0,606.9239724,554.4202123,531.4117625,1037.744713,810.2512467,351.1454628,668.6983832,282.8547861,490.1998863,353.1235009,456.6139633,332.9761958,484.7400555,989.2906628,243.81837,483.1290168,1009.401383,392.9948302,1098.162779,418.3260333,11.11669036,1086.468143,264.2474064
K00135,0,0,0,0.611617578,0.37826087,0.198924731,0.198924731,0.439855072,0,4.502489481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764859346,32.07182706,0,2.316596932,0,0,0.218365871,0,0,0,0,163.878966,6.035739195,14.49862826,0.345945645,0,0,23.34976625,0,4.790614773
K00138,0,0,0,0.253780408,0,0.38921762,0.410913872,0,23.44649123,1.712031558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994071146,82.83333333,0,9.622807018,0,0,0,0,0,0,0,127.1214696,4.668841482,20.60996463,0.396449704,0,0,12.33596318,0,3.265614727
K00140,0.390765205,5.859216655,8.204118388,6.141841508,8.565222125,6.631645913,6.008110072,4.783184679,217.3175583,7.731916207,28.9240046,10.2354195,18.96217356,11.76546489,14.00785219,6.804992438,5.750890243,8.795983058,12.26283125,11.369348,5.7368883,6.265470911,9.980666036,9.219053338,11.80441416,9.513019039,0,0,0,11.27356467,288.4392296,6.283264746,9.976378719,138.5973937,21.84843262,28.72932319,9.129121864,10.81556009,8.760782308,4.723336393,0,70.11134021,2.893043712,9.59251837,5.256915453,274.5473251,2.691931896,0,0,0
K00145,13.23063108,369.2529462,358.9382872,281.3845673,262.3061596,324.1402785,399.7304579,318.9432029,348.1751149,588.1092387,345.6039459,354.299352,174.9126325,285.1510473,299.3052884,280.1482067,389.6311729,344.830676,325.0415513,406.430256,309.630459,345.4756819,397.7125074,355.8916227,276.3414511,205.9898789,0,190.3877974,0,441.7563714,185.0654327,284.4139143,218.8589385,185.1988175,220.003706,346.267865,222.3168853,387.14121,229.2027794,257.9886686,320.2121212,115.054027,2.669695204,344.5990876,241.7944707,193.288542,252.8134448,12.46920111,360.8856305,64.9787228
K00146,0,0,0,0.397849462,0,0.198924731,0.198924731,0,0,2.579301075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27150538,0,2.221774194
K00147,5.084352819,140.7568229,139.2440255,120.6648921,110.054506,111.9769283,161.7116102,166.4520414,684.6111069,298.6298026,143.6604297,196.2940694,76.67876805,201.8487185,226.2214438,217.9059348,198.4385007,115.3736173,164.0779371,157.9590572,213.1222701,144.4316934,127.9337815,137.3642403,99.37637136,173.3240387,0.231814548,196.0764895,591.875502,208.237125,502.5545341,342.6157178,245.0226332,350.4576583,208.8552712,338.0495183,186.4984968,413.0323385,162.3624727,210.0000326,338.6787636,79.23673697,497.5867554,344.5617728,211.2845084,514.7338165,105.3401149,11.04010432,394.0305958,225.6364547
K00148,0,0,0,0.243621399,0.294650206,0,0,0.243621399,0,1.23127572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33909465,0.806584362,0,0,0,0,12.85596708,0,3.957201646
K00150,0,0.843940708,0.863178525,4.243912298,2.10064789,3.833471973,2.725439692,2.420270137,0,6.445890843,0.700483092,2.227928534,0.644964697,2.014492754,3.320508692,6.050128534,3.528576737,3.434948346,15.88918532,1.476472162,3.44441199,2.114120699,0.288607588,4.283430365,6.900527322,1.716021696,0,0,0,0.43019943,2.430802929,0,1.689018465,0,4.371389256,0,4.546242775,0,5.34287154,1.433998101,0,0,0,15.57956683,0.864239062,0,1.344045913,0,0,0
K00154,0,0,0,0,0,0,0,0,17.76190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.62114846,0,7.184173669,0,0,0,0,0,0,0.210784314,51.45518207,0.422969188,15.33193277,0,0,0,0,0,0
K00156,0.170114943,3.459738838,1.496551724,1.624306044,2.276980217,5.283231683,4.717241379,1.882547502,0,8.611947768,29.59099226,1.831617015,18.04770115,12.30862069,15.71244429,11.80862069,21.74942529,3.871174447,2.820689655,6.025815154,0.510344828,1.869462038,2.044237235,4.094811948,1.336799782,8.715543138,0,0,0,51.689197,0,0,0,0,0,0,3.06123628,268.5817447,4.984399092,2.371387876,0,0,0,0,4.509642101,0,1.198412698,0,0,0
K00158,0.73468379,14.52196227,18.10113162,26.7912732,35.66804636,16.34779363,6.532733943,24.45517591,369.2360756,14.72134369,40.38997987,18.90188017,31.86443662,43.14671362,35.78931925,49.91138498,62.80985915,10.96505169,16.14199343,14.78836579,25.83067948,19.98659046,12.38302062,5.174686713,22.61076984,87.64234553,0,323.0023474,0.176643192,16.85289256,241.536385,312.4577465,0,172.6221164,0,92.76054108,53.63150791,33.68955399,42.03657281,35.7651723,509.7491027,58.12097953,2.911188005,504.5994548,46.11553344,254.2634977,43.75179657,0.166943062,528.7353286,44.208981
K00161,0.116615067,1.220208275,0.602154597,2.019587981,1.036311443,4.134507259,3.874929112,2.252639876,20.99273105,5.852838797,6.406171072,3.225212093,3.693260846,9.582787431,11.18411211,7.720508872,4.936238607,0.675497506,2.738562788,0.847152641,3.428012266,1.67697575,1.193245186,1.034713308,5.879965425,10.35461628,0,0,0,1.407815965,0.888888889,82.44548287,0.82363097,7.166147456,4.609558082,6.333333333,5.102063316,0,3.830744851,0.306910569,0,130.3726627,3.164176587,19.20330489,0.578249293,0,0.610950973,9.32429991,0,5.114724481
K00162,0.168177241,0.897029393,1.317794571,1.197536224,0.619299562,0.300813008,1.089514238,0.641563066,0,5.757539871,8.983752034,2.597627799,2.78380849,6.134581265,11.67914695,7.605036959,5.997317102,0.599819532,1.332785956,0.39872733,3.007626642,2.908157005,0.862433375,1.313855157,0.427849134,1.296334626,0,0,0,2.446679174,1.608477101,0,3.830643541,0,1.530500313,10.23222639,1.256801126,0,0.208342657,0,0,0,0,13.58801255,0,0,0.306910569,0,0,0
K00163,0,0,0,0,0,0,0,0,19.09109109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.11511512,0,8.265265265,0,0,0,0,0,0,0,50.95295295,0.604604605,11.94894895,0,0,0,0,0,0
K00164,0,1.020986359,0.602658272,0.711787338,0.268275621,0,0.949982511,1.376005596,20.7151966,0.589716684,0.484435117,0.08324589,0.936341378,0,1.17698496,0.207065407,0.567331235,0.150402239,0.103532704,1.180132914,0.310248339,0.76355369,0.167890871,0.460650577,0.222105631,6.306643632,0,0,0.106978392,51.71149675,0.414239957,83.0010627,0,7.989727241,0,0,1.886117137,259.3101952,1.07718974,2.465305361,0,48.17321998,0.213956784,23.17171263,2.879609544,0,0,0,0,0
K00166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974979822,0,0,0,0,0,0,0,0,0,0,0,0,7.407586764,0,0,0,0,0,0
K00167,0,0.179878049,0,0,0,0.283536585,0.902439024,0.216463415,0,1.920731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522682446,0,0.613821138,0,0,0,0,0,0,0,0,76.07012195,3.039634146,6.730769231,0,0,0,12.6504065,0,1.530487805
K00169,1.181919794,51.06788171,46.77998305,85.30911639,44.29124516,91.38500598,65.92246887,40.69907873,0,170.5717386,82.92483407,161.8117803,38.63359213,85.85633981,86.76985212,73.66489906,41.38553677,60.81939307,111.9981061,47.81983423,106.8765503,49.88145646,45.68044202,45.49396627,98.135221,33.1586964,0,0,0,25.19061446,0,0,106.5345816,0,83.67265184,52.37499869,79.7714045,12.27530917,30.44277094,21.40731443,0,0.247947455,0,0,41.53863432,0,35.12304908,0,0,0
K00170,0.460558025,36.97367642,30.1252517,62.48848508,27.5581387,60.90976146,37.35362567,26.19774059,0,140.8207515,50.94323033,89.76276588,27.01188338,63.10922546,57.40486613,51.472912,32.25784,40.25018155,76.99107007,37.53943032,80.63668342,33.91591694,32.89309791,35.68496309,59.19534747,23.38037442,0,0,0,22.26733996,0,0,61.51806854,0,58.32327915,23.94751775,45.22213939,5.710553097,19.97541916,14.94683502,0,0,0,0,25.21179905,0,23.00048702,0,0.322649573,0
